date,temperature,humidity,wind_speed,pressure,precipitation,cloud_cover
2018-10-11,11.1,55.6,8.0,1014.0,3.2,76.2
2018-10-12,14.4,66.9,0.6,1018.1,0.0,71.9
2018-10-13,16.4,64.3,5.5,1011.6,0.0,62.6
2018-10-14,14.7,67.1,5.0,1019.0,0.0,65.2
2018-10-15,13.6,54.2,20.0,1013.1,0.0,39.7
2018-10-16,15.8,65.5,10.0,1006.7,7.9,92.1
2018-10-17,4.5,58.2,4.8,1011.9,0.0,43.4
2018-10-18,14.5,62.4,8.9,1012.4,4.3,81.3
2018-10-19,10.3,67.3,0.7,1019.9,0.0,63.0
2018-10-20,6.6,65.3,5.0,1013.9,0.0,56.2
2018-10-21,13.4,60.9,2.9,1017.5,0.0,54.0
2018-10-22,15.8,65.4,5.4,1013.1,0.0,68.5
2018-10-23,11.1,57.9,0.6,1018.0,4.8,74.3
2018-10-24,14.1,71.6,7.9,1012.0,0.0,51.2
2018-10-25,15.9,65.1,6.9,1013.4,0.0,46.0
2018-10-26,14.9,71.9,10.2,1017.8,0.0,50.7
2018-10-27,15.6,63.9,3.5,1012.6,2.7,100.0
2018-10-28,12.8,64.2,8.1,1011.5,0.0,60.7
2018-10-29,10.6,63.2,16.1,1006.1,0.0,63.9
2018-10-30,5.4,71.6,3.9,1020.5,0.0,70.5
2018-10-31,9.3,63.9,1.4,1012.0,0.0,51.9
2018-11-01,7.3,70.9,7.7,1014.3,2.3,100.0
2018-11-02,16.2,66.0,3.6,1007.1,0.0,49.1
2018-11-03,8.9,58.2,2.0,1014.9,0.0,68.4
2018-11-04,9.7,65.5,2.3,1026.2,2.9,86.7
2018-11-05,10.8,62.7,1.2,1016.9,0.0,70.5
2018-11-06,9.1,68.9,2.0,1012.7,0.0,48.4
2018-11-07,13.9,63.0,6.5,1011.3,0.9,78.7
2018-11-08,6.8,73.8,6.7,1009.9,4.1,77.8
2018-11-09,9.1,68.9,2.5,1010.3,1.3,99.3
2018-11-10,6.1,68.7,19.4,1011.0,5.1,91.2
2018-11-11,4.2,73.1,5.3,1019.8,13.9,100.0
2018-11-12,6.2,74.8,6.2,1019.7,7.7,90.0
2018-11-13,7.7,70.1,7.2,1017.0,1.6,100.0
2018-11-14,6.4,66.5,2.7,1019.1,0.0,57.3
2018-11-15,5.5,61.7,9.3,1013.9,0.0,50.7
2018-11-16,3.2,67.3,1.0,1013.2,1.7,84.4
2018-11-17,7.0,67.8,1.8,1011.2,0.0,49.4
2018-11-18,2.6,71.6,2.7,1013.2,0.0,65.4
2018-11-19,9.3,69.5,5.8,1017.7,6.2,91.6
2018-11-20,7.1,74.9,1.5,1027.0,7.0,79.1
2018-11-21,2.3,68.5,1.6,1014.1,0.3,63.4
2018-11-22,5.7,71.5,12.8,1016.0,2.1,88.3
2018-11-23,4.2,77.8,11.7,1019.4,1.7,100.0
2018-11-24,7.3,73.8,1.4,1015.5,0.6,96.0
2018-11-25,10.2,71.9,2.5,1017.0,2.3,78.9
2018-11-26,0.5,69.3,4.7,1017.4,0.0,41.6
2018-11-27,6.3,69.3,7.5,1013.9,5.0,100.0
2018-11-28,5.4,68.4,3.4,1016.9,0.0,41.9
2018-11-29,7.8,70.1,3.1,1018.2,0.0,67.7
2018-11-30,6.3,76.7,10.8,1023.8,0.0,72.4
2018-12-01,3.3,71.9,2.7,1020.7,0.8,100.0
2018-12-02,4.5,66.4,3.9,1017.0,0.0,50.1
2018-12-03,3.0,82.1,7.0,1023.2,0.0,81.5
2018-12-04,8.5,75.0,7.2,1021.3,0.0,79.0
2018-12-05,5.2,66.5,6.7,1016.4,0.0,43.1
2018-12-06,10.8,71.4,6.4,1014.4,1.9,92.8
2018-12-07,4.8,74.3,5.8,1016.0,0.0,63.9
2018-12-08,2.8,82.4,4.1,1023.2,22.1,91.7
2018-12-09,0.3,68.4,9.3,1020.7,0.0,61.0
2018-12-10,-0.6,78.9,7.5,1013.8,2.4,87.2
2018-12-11,-0.1,81.1,3.0,1022.6,4.3,100.0
2018-12-12,5.4,71.1,3.9,1025.2,0.0,82.8
2018-12-13,6.1,72.9,1.6,1025.3,0.0,60.9
2018-12-14,-0.2,69.2,3.3,1018.2,6.7,88.2
2018-12-15,7.1,73.4,1.8,1013.5,0.0,77.6
2018-12-16,2.9,74.3,9.5,1028.5,0.0,76.9
2018-12-17,4.8,77.9,22.1,1025.9,6.9,91.7
2018-12-18,9.1,80.1,1.7,1018.3,0.7,100.0
2018-12-19,6.9,70.9,4.3,1008.5,0.0,31.4
2018-12-20,3.4,64.9,3.7,1015.8,5.8,74.9
2018-12-21,1.5,74.7,0.5,1014.3,9.5,100.0
2018-12-22,-2.3,76.3,2.8,1030.7,2.6,91.2
2018-12-23,2.0,76.1,15.7,1011.9,19.5,94.1
2018-12-24,3.5,73.3,5.5,1027.8,0.0,54.0
2018-12-25,1.1,75.5,4.3,1019.4,2.7,84.7
2018-12-26,3.6,82.5,1.8,1012.7,2.4,77.6
2018-12-27,4.3,76.9,8.6,1023.3,13.3,93.2
2018-12-28,3.3,73.1,3.2,1022.0,1.7,97.8
2018-12-29,2.1,72.5,2.6,1013.1,3.2,95.0
2018-12-30,4.5,74.1,8.0,1018.1,0.0,55.8
2018-12-31,5.3,83.2,4.3,1024.7,3.7,88.9
2019-01-01,0.7,74.1,2.1,1018.1,9.7,90.3
2019-01-02,8.2,74.9,8.4,1024.8,1.8,81.6
2019-01-03,3.7,72.6,5.4,1014.9,8.3,84.9
2019-01-04,4.1,80.5,8.5,1010.3,12.1,100.0
2019-01-05,6.2,84.7,4.5,1017.6,0.4,96.0
2019-01-06,4.8,77.2,23.3,1010.8,7.1,100.0
2019-01-07,7.0,75.3,1.0,1017.6,1.5,84.8
2019-01-08,5.0,75.0,21.5,1018.0,0.0,59.0
2019-01-09,2.3,62.9,3.0,1015.5,4.6,91.4
2019-01-10,5.3,78.5,1.1,1027.3,6.1,100.0
2019-01-11,0.8,75.4,5.7,1020.1,2.5,100.0
2019-01-12,4.6,76.8,10.7,1022.5,0.2,90.4
2019-01-13,4.2,71.1,6.6,1023.0,0.0,66.9
2019-01-14,3.7,72.6,0.8,1027.4,0.0,70.6
2019-01-15,4.0,72.4,0.9,1012.4,1.6,96.9
2019-01-16,-1.2,79.5,1.2,1012.3,0.0,69.2
2019-01-17,2.9,72.5,2.8,1027.7,0.0,68.2
2019-01-18,4.9,84.7,1.4,1021.0,0.0,73.9
2019-01-19,5.1,76.4,3.9,1018.6,0.0,70.4
2019-01-20,1.6,67.7,0.7,1019.0,0.0,58.5
2019-01-21,8.6,73.4,4.1,1014.7,1.2,78.3
2019-01-22,2.3,70.7,6.4,1023.7,0.0,54.8
2019-01-23,7.8,62.9,10.7,1009.4,1.8,100.0
2019-01-24,6.3,81.7,5.7,1019.7,4.3,82.4
2019-01-25,3.2,77.1,12.3,1024.1,1.6,100.0
2019-01-26,10.5,76.2,5.7,1019.0,0.0,72.4
2019-01-27,1.7,74.2,1.6,1019.3,1.2,94.6
2019-01-28,8.1,66.4,3.6,1016.4,0.0,39.6
2019-01-29,8.5,70.8,2.7,1022.7,2.8,90.7
2019-01-30,3.6,77.3,5.1,1021.6,0.1,89.8
2019-01-31,9.9,67.7,0.5,1024.3,0.1,99.5
2019-02-01,5.0,60.1,11.5,1009.3,0.0,43.5
2019-02-02,6.8,71.5,7.7,1021.6,1.0,88.8
2019-02-03,6.8,71.8,4.8,1013.0,0.0,64.3
2019-02-04,5.7,73.0,22.5,1017.3,2.6,86.6
2019-02-05,8.7,75.9,15.6,1023.0,5.3,100.0
2019-02-06,8.8,75.2,7.2,1011.1,0.0,62.3
2019-02-07,1.3,73.2,4.9,1030.5,3.8,74.4
2019-02-08,10.5,77.7,3.9,1020.8,7.7,99.2
2019-02-09,1.8,64.0,3.7,1022.5,7.0,92.1
2019-02-10,10.0,73.9,2.6,1010.8,12.7,100.0
2019-02-11,10.4,74.4,2.6,1014.4,0.0,69.9
2019-02-12,3.9,64.9,4.6,1016.8,0.0,66.4
2019-02-13,6.1,63.4,10.2,1011.3,0.0,58.3
2019-02-14,4.1,67.0,4.5,1023.9,2.5,77.4
2019-02-15,7.0,67.2,1.3,1015.0,0.0,49.4
2019-02-16,6.8,74.1,3.7,1016.2,15.2,71.1
2019-02-17,10.2,67.1,2.0,1014.8,4.9,84.9
2019-02-18,12.0,65.7,13.6,1013.4,2.4,92.2
2019-02-19,12.4,66.7,0.5,1017.0,0.0,40.9
2019-02-20,6.7,75.2,4.9,1014.0,0.0,78.1
2019-02-21,7.9,69.4,1.8,1021.6,0.0,58.4
2019-02-22,3.6,68.3,3.9,1015.7,0.0,49.3
2019-02-23,6.4,68.4,4.8,1017.1,4.2,72.6
2019-02-24,11.9,75.2,8.9,1008.0,8.7,100.0
2019-02-25,14.0,64.8,3.4,1018.8,0.0,66.6
2019-02-26,5.7,74.9,4.7,1024.3,0.0,60.9
2019-02-27,7.8,69.2,11.6,1020.2,0.0,68.5
2019-02-28,9.6,67.1,11.6,1016.5,4.3,85.0
2019-03-01,10.7,80.2,18.9,1015.0,0.0,64.1
2019-03-02,7.6,62.2,2.1,1008.9,0.0,45.7
2019-03-03,11.5,65.5,19.1,1008.0,0.0,53.1
2019-03-04,9.0,60.8,3.7,1019.7,0.0,46.9
2019-03-05,10.6,71.5,13.3,1014.3,0.0,62.2
2019-03-06,12.4,75.0,8.6,1007.5,1.7,100.0
2019-03-07,11.0,74.7,3.2,1008.0,0.0,87.4
2019-03-08,9.9,72.2,16.6,1018.7,0.0,50.2
2019-03-09,11.0,64.9,12.4,1019.4,6.8,89.5
2019-03-10,11.3,63.8,1.5,1007.2,1.5,85.9
2019-03-11,10.6,57.0,3.4,1015.9,0.0,52.3
2019-03-12,11.2,75.3,7.8,1016.9,6.0,90.8
2019-03-13,16.9,67.2,1.3,1009.1,2.1,92.7
2019-03-14,14.0,62.2,4.4,1019.7,0.0,38.4
2019-03-15,11.6,71.0,10.2,1013.0,0.0,94.9
2019-03-16,14.8,59.3,4.4,1004.5,14.7,82.2
2019-03-17,11.9,65.9,5.7,1013.6,0.0,63.2
2019-03-18,16.6,62.8,9.6,1019.0,0.0,41.6
2019-03-19,14.4,66.6,6.7,1011.6,0.0,49.6
2019-03-20,13.2,62.8,4.4,1008.7,0.0,38.1
2019-03-21,15.1,55.6,13.2,1016.1,0.0,60.2
2019-03-22,9.2,63.0,5.2,1017.2,12.9,71.9
2019-03-23,10.8,67.6,4.8,1015.1,0.0,55.7
2019-03-24,10.8,62.0,13.0,1017.5,1.7,80.5
2019-03-25,15.0,65.7,6.9,1009.6,3.0,90.5
2019-03-26,20.0,56.4,1.9,1007.5,0.0,33.5
2019-03-27,21.7,61.2,2.1,1013.3,12.4,89.8
2019-03-28,17.1,58.0,2.6,1007.1,0.0,60.4
2019-03-29,16.9,64.6,10.0,1020.1,0.0,48.0
2019-03-30,10.2,60.7,9.2,1021.6,0.0,50.4
2019-03-31,14.2,63.8,5.6,1007.7,2.2,90.0
2019-04-01,13.6,65.5,2.1,1021.1,0.0,58.1
2019-04-02,14.3,63.3,3.6,1014.1,0.0,43.3
2019-04-03,15.9,60.9,12.1,1019.5,0.0,57.9
2019-04-04,15.2,54.3,4.3,1013.6,0.0,59.4
2019-04-05,10.9,59.0,4.2,1014.2,2.0,94.1
2019-04-06,19.3,56.1,2.8,1009.5,2.2,81.9
2019-04-07,14.0,56.8,10.2,1001.2,0.0,54.5
2019-04-08,18.2,56.4,2.5,1016.1,34.2,72.5
2019-04-09,23.9,53.1,8.3,1005.0,0.0,33.9
2019-04-10,15.1,48.0,3.3,1017.8,0.0,37.3
2019-04-11,10.5,54.2,7.3,1023.6,0.0,66.8
2019-04-12,17.4,58.2,6.0,1008.9,0.0,42.9
2019-04-13,21.8,50.2,4.6,1006.4,0.0,44.6
2019-04-14,24.5,56.8,3.7,1013.3,0.0,50.6
2019-04-15,15.2,66.0,6.5,1010.6,0.0,52.2
2019-04-16,20.6,61.3,6.0,1016.8,0.0,66.2
2019-04-17,17.9,64.2,3.0,1008.1,0.0,70.1
2019-04-18,19.2,57.7,11.0,1018.1,0.0,74.4
2019-04-19,27.6,61.3,9.4,1005.2,0.0,43.3
2019-04-20,15.4,51.6,2.2,1014.5,0.0,45.7
2019-04-21,20.8,51.8,2.4,1015.0,6.3,72.7
2019-04-22,21.7,41.1,0.7,1012.2,0.0,24.2
2019-04-23,23.7,60.4,8.7,1014.0,0.1,73.8
2019-04-24,20.9,62.0,3.9,1002.8,1.7,83.6
2019-04-25,21.8,51.3,4.9,1007.6,0.0,36.6
2019-04-26,19.8,52.5,2.3,1010.9,0.9,62.7
2019-04-27,22.0,49.8,4.9,1005.7,0.0,41.0
2019-04-28,20.4,55.2,6.2,1015.2,0.0,34.2
2019-04-29,23.4,58.7,1.4,1006.2,3.2,74.1
2019-04-30,20.7,44.2,6.1,1006.4,0.0,37.8
2019-05-01,23.1,54.7,5.9,1013.7,0.0,43.3
2019-05-02,22.0,51.0,12.6,1004.3,0.0,38.5
2019-05-03,25.7,52.8,6.4,1002.7,0.0,60.9
2019-05-04,22.3,54.3,2.1,1011.9,0.0,58.3
2019-05-05,17.3,50.8,2.3,1018.6,0.0,41.7
2019-05-06,26.6,51.0,5.8,1008.0,0.0,30.9
2019-05-07,20.3,50.3,3.8,1002.3,0.0,48.4
2019-05-08,21.2,56.0,8.3,1013.3,0.0,71.2
2019-05-09,21.5,53.0,1.4,1006.8,0.0,56.7
2019-05-10,27.6,51.8,9.0,1012.3,0.0,28.8
2019-05-11,17.3,44.2,5.7,1010.0,0.0,32.2
2019-05-12,33.2,48.4,12.8,1009.6,0.0,31.1
2019-05-13,27.1,54.6,4.5,1004.8,0.0,35.4
2019-05-14,24.8,50.1,2.2,1004.7,0.0,51.5
2019-05-15,24.1,53.0,2.0,998.9,0.0,54.2
2019-05-16,25.3,58.4,6.4,1004.6,0.0,66.1
2019-05-17,26.1,54.6,1.6,1008.3,0.0,51.3
2019-05-18,26.7,49.7,19.0,1007.7,0.0,39.2
2019-05-19,26.5,46.5,4.4,1010.3,0.0,38.3
2019-05-20,25.3,36.1,13.7,1014.1,0.0,17.0
2019-05-21,24.6,47.8,1.0,1008.4,0.0,51.5
2019-05-22,24.8,46.9,0.3,1008.4,0.0,29.5
2019-05-23,24.8,50.3,2.7,1013.7,0.0,36.2
2019-05-24,28.9,47.4,6.7,1007.2,0.0,34.4
2019-05-25,27.4,46.4,5.4,1002.2,0.0,5.7
2019-05-26,17.0,39.0,3.0,1009.4,0.0,37.6
2019-05-27,27.9,43.0,6.6,995.9,0.0,23.5
2019-05-28,26.6,50.0,4.1,1002.5,0.0,46.8
2019-05-29,26.1,56.0,1.7,999.0,0.0,41.5
2019-05-30,25.1,46.8,15.2,1009.7,0.0,32.2
2019-05-31,29.7,48.8,0.3,1011.7,0.0,27.7
2019-06-01,29.3,51.8,6.0,1001.1,0.0,55.7
2019-06-02,24.3,42.8,5.2,1003.9,0.0,49.0
2019-06-03,27.9,48.6,5.3,1011.3,0.0,48.6
2019-06-04,23.9,42.9,10.3,1006.3,0.0,35.6
2019-06-05,22.7,50.9,1.9,1010.4,9.2,72.2
2019-06-06,25.1,47.2,1.8,1011.7,0.0,48.0
2019-06-07,29.6,47.8,10.4,1002.1,0.0,36.5
2019-06-08,30.0,42.3,7.7,1002.1,1.2,75.5
2019-06-09,28.7,49.6,13.2,1003.6,9.8,60.0
2019-06-10,29.5,56.4,4.2,998.0,0.7,86.3
2019-06-11,28.9,40.9,4.1,1008.5,0.0,43.7
2019-06-12,25.5,44.1,9.6,1010.8,0.0,23.2
2019-06-13,28.8,46.9,12.0,1006.5,0.0,28.5
2019-06-14,30.0,49.6,1.7,1012.3,1.3,69.2
2019-06-15,29.9,42.8,18.3,1004.3,0.0,37.0
2019-06-16,31.2,31.4,3.4,1008.0,0.0,15.2
2019-06-17,29.8,52.3,6.0,1008.0,0.0,43.2
2019-06-18,28.8,49.2,7.6,1002.1,0.0,18.5
2019-06-19,31.0,36.6,10.5,1010.8,0.0,34.3
2019-06-20,27.8,42.3,8.5,1007.3,0.0,40.4
2019-06-21,25.3,53.1,5.4,1012.7,0.0,58.3
2019-06-22,27.4,52.4,8.5,1000.3,4.8,78.2
2019-06-23,25.7,49.9,3.7,1008.2,0.0,36.2
2019-06-24,26.0,44.2,3.2,1005.2,0.0,24.1
2019-06-25,27.6,45.5,5.2,1002.4,1.3,57.4
2019-06-26,25.7,44.4,11.6,1014.7,0.0,33.5
2019-06-27,27.1,50.7,7.5,1007.9,0.0,32.2
2019-06-28,22.4,40.6,3.5,1001.9,0.0,23.0
2019-06-29,28.7,41.0,4.7,1003.6,0.0,30.6
2019-06-30,28.1,50.1,10.0,1011.1,0.0,23.9
2019-07-01,25.6,44.8,6.2,1003.4,0.0,24.9
2019-07-02,30.1,51.9,5.6,1000.7,0.0,44.1
2019-07-03,30.9,41.6,5.7,1004.3,0.0,34.3
2019-07-04,23.3,44.7,1.8,1011.2,0.0,43.4
2019-07-05,25.8,40.4,0.8,1004.0,0.0,32.0
2019-07-06,25.8,45.1,10.8,1009.6,0.0,35.4
2019-07-07,25.2,37.7,5.2,1008.1,0.0,34.0
2019-07-08,30.5,42.7,5.9,1006.0,0.0,34.6
2019-07-09,27.4,37.9,3.6,994.8,0.0,18.2
2019-07-10,27.2,48.6,13.4,1007.0,0.0,30.6
2019-07-11,21.9,48.8,3.3,1008.3,0.0,55.5
2019-07-12,29.8,36.6,4.0,1007.5,0.0,58.8
2019-07-13,24.2,52.0,10.6,1005.2,0.0,49.3
2019-07-14,28.0,57.8,3.4,1004.6,0.0,37.7
2019-07-15,28.6,45.6,5.9,1008.9,0.0,54.6
2019-07-16,31.8,42.3,1.5,1011.8,0.0,28.0
2019-07-17,23.8,59.7,2.4,1002.0,0.0,53.9
2019-07-18,18.6,39.0,1.2,1013.8,0.0,28.8
2019-07-19,28.1,45.8,5.4,1012.5,0.0,37.6
2019-07-20,32.9,46.7,5.7,1007.5,0.0,32.2
2019-07-21,31.2,52.6,5.9,1010.7,0.0,55.5
2019-07-22,28.0,47.7,4.2,1003.8,0.0,35.9
2019-07-23,25.8,43.5,4.3,1013.8,0.0,39.6
2019-07-24,29.6,41.4,2.9,1002.1,0.0,37.3
2019-07-25,24.2,44.5,3.7,1008.7,0.0,33.4
2019-07-26,28.5,41.3,1.5,1003.7,0.0,16.2
2019-07-27,28.5,46.7,6.6,1003.9,0.0,28.4
2019-07-28,30.1,43.7,8.8,996.9,2.8,70.8
2019-07-29,35.1,39.2,4.5,993.1,0.0,32.3
2019-07-30,27.9,53.0,4.4,1012.4,1.0,64.9
2019-07-31,25.1,44.4,5.4,999.0,0.0,34.8
2019-08-01,26.4,40.7,13.1,1008.5,0.0,32.8
2019-08-02,21.1,46.3,4.7,1003.5,0.0,42.1
2019-08-03,24.2,47.6,5.1,1004.2,0.0,55.8
2019-08-04,25.0,38.7,23.0,1011.4,0.0,5.9
2019-08-05,24.5,49.2,4.2,1009.1,0.0,51.3
2019-08-06,26.4,42.5,6.5,1006.7,0.0,34.7
2019-08-07,23.4,56.4,6.3,1014.5,0.0,36.1
2019-08-08,29.1,50.6,3.8,1004.5,0.0,42.3
2019-08-09,25.6,46.2,6.8,1013.9,0.0,50.6
2019-08-10,25.4,44.6,1.3,1002.4,0.0,52.1
2019-08-11,24.3,48.0,4.3,1002.4,0.7,57.8
2019-08-12,25.7,51.7,2.3,1007.0,0.6,63.2
2019-08-13,27.5,48.7,6.9,1006.8,0.0,25.8
2019-08-14,22.3,47.9,1.1,1005.1,0.0,40.3
2019-08-15,22.8,49.5,8.0,1007.7,0.0,42.3
2019-08-16,23.7,46.4,0.2,1015.5,0.0,46.2
2019-08-17,20.4,47.8,6.6,1008.3,0.0,42.3
2019-08-18,21.9,39.3,2.0,999.9,0.0,38.2
2019-08-19,22.8,54.8,3.0,1000.4,1.6,60.9
2019-08-20,26.7,51.6,4.2,1017.6,0.0,59.1
2019-08-21,24.7,46.5,13.8,1015.4,0.0,49.4
2019-08-22,24.3,60.0,2.0,1006.2,0.0,44.7
2019-08-23,26.1,51.2,4.9,1011.5,0.0,33.3
2019-08-24,23.0,45.7,11.3,1010.3,0.0,43.2
2019-08-25,24.4,55.4,5.1,1014.7,0.0,29.8
2019-08-26,22.7,53.3,7.3,1003.8,0.0,36.0
2019-08-27,23.7,53.5,10.2,1003.4,0.0,33.2
2019-08-28,21.0,49.6,3.0,1016.6,0.0,38.7
2019-08-29,15.2,54.2,3.3,1005.4,0.0,39.8
2019-08-30,22.0,50.9,1.9,1009.9,0.0,33.0
2019-08-31,26.5,55.2,11.4,1007.0,0.0,36.4
2019-09-01,24.8,43.1,15.2,1012.0,0.0,26.7
2019-09-02,24.7,50.7,1.4,1008.8,1.3,58.8
2019-09-03,25.4,61.7,6.1,1007.2,1.0,87.1
2019-09-04,21.7,49.5,3.0,1007.7,0.0,50.8
2019-09-05,21.9,50.5,3.2,1004.6,0.0,44.6
2019-09-06,19.2,51.6,7.6,1010.0,0.0,55.4
2019-09-07,20.0,48.0,5.2,1016.3,0.0,29.6
2019-09-08,22.6,43.2,7.1,1007.8,0.0,25.7
2019-09-09,24.1,53.4,14.9,1015.5,1.1,77.8
2019-09-10,19.9,55.4,6.3,1014.2,2.6,81.2
2019-09-11,18.8,54.7,7.8,1013.5,0.0,44.9
2019-09-12,19.9,54.5,10.0,1009.7,0.0,44.3
2019-09-13,21.6,55.7,2.8,1006.6,3.6,65.0
2019-09-14,15.2,60.8,8.4,1021.3,0.0,24.2
2019-09-15,12.5,55.0,3.1,1018.2,0.0,50.6
2019-09-16,17.5,53.4,1.6,1011.1,0.0,53.2
2019-09-17,15.3,55.1,6.7,1021.3,24.2,70.7
2019-09-18,17.2,59.6,1.8,1015.0,0.0,44.1
2019-09-19,18.1,64.0,5.2,1004.3,3.7,77.5
2019-09-20,17.0,54.1,4.4,1009.9,0.0,40.3
2019-09-21,22.5,58.0,12.4,1012.9,0.0,58.1
2019-09-22,18.9,59.4,1.8,1018.6,0.0,40.1
2019-09-23,18.6,53.0,6.4,1023.0,0.0,49.5
2019-09-24,19.4,58.4,2.5,1010.9,9.6,73.4
2019-09-25,13.9,51.2,1.1,1016.6,2.5,51.2
2019-09-26,20.2,49.9,0.6,1007.3,0.0,36.5
2019-09-27,16.7,60.9,1.8,1007.7,0.0,67.3
2019-09-28,18.7,57.4,1.8,1002.7,0.0,40.5
2019-09-29,13.3,60.6,0.6,1015.8,0.0,48.2
2019-09-30,11.6,59.7,9.2,1021.0,8.5,79.8
2019-10-01,18.6,55.2,10.8,1015.1,1.5,77.2
2019-10-02,17.0,60.1,2.7,1012.4,0.0,65.5
2019-10-03,13.0,54.4,3.5,1020.1,0.0,36.5
2019-10-04,12.9,67.8,4.1,1028.8,0.0,57.9
2019-10-05,18.7,54.3,10.0,1007.0,0.0,51.9
2019-10-06,11.5,60.4,10.1,1002.6,0.0,43.2
2019-10-07,19.8,56.4,6.3,1012.3,0.0,47.1
2019-10-08,12.0,64.7,6.1,1019.9,0.0,64.5
2019-10-09,16.4,60.5,3.3,1004.6,0.0,45.3
2019-10-10,13.3,59.8,0.6,1018.0,3.6,78.1
2019-10-11,15.9,66.9,4.0,1010.9,1.2,75.4
2019-10-12,12.2,63.0,11.3,1016.1,0.0,62.5
2019-10-13,13.2,65.7,2.9,1009.3,0.0,57.3
2019-10-14,13.6,58.5,3.7,1008.8,2.8,74.2
2019-10-15,10.2,56.6,8.6,1009.9,4.6,73.5
2019-10-16,15.3,64.4,3.6,1016.2,0.3,84.3
2019-10-17,11.3,62.5,4.1,1011.7,0.0,55.9
2019-10-18,12.0,67.5,8.7,1015.9,1.8,81.0
2019-10-19,9.5,64.2,0.6,1015.9,0.0,48.5
2019-10-20,4.6,65.9,1.7,1012.3,0.0,53.3
2019-10-21,11.5,57.0,16.2,1015.1,0.0,48.5
2019-10-22,19.1,74.8,8.7,1012.1,0.0,80.9
2019-10-23,14.0,64.8,9.5,1018.8,0.9,76.8
2019-10-24,11.4,69.3,6.1,1022.3,1.7,72.8
2019-10-25,10.5,61.9,6.7,1010.1,0.0,65.9
2019-10-26,11.2,67.9,3.0,1016.7,3.9,79.1
2019-10-27,12.6,60.0,4.0,1003.1,0.0,64.7
2019-10-28,7.2,69.0,9.7,1021.2,0.0,71.5
2019-10-29,13.9,65.2,3.4,1019.0,7.7,90.7
2019-10-30,12.5,67.4,2.9,1000.9,0.0,69.5
2019-10-31,12.4,71.0,4.9,1012.6,18.4,72.6
2019-11-01,11.3,61.5,6.2,1010.3,0.6,68.0
2019-11-02,9.9,64.5,11.8,1013.8,0.0,57.3
2019-11-03,11.7,70.4,26.2,1012.0,0.0,56.5
2019-11-04,11.3,78.8,2.2,1014.6,10.0,91.0
2019-11-05,8.3,67.9,8.0,1021.3,0.0,65.9
2019-11-06,7.4,71.7,5.3,1015.2,0.0,64.3
2019-11-07,9.3,68.4,0.8,1010.9,0.0,68.9
2019-11-08,13.5,78.9,13.6,1012.8,24.9,95.2
2019-11-09,4.9,60.6,3.6,1016.8,0.0,50.5
2019-11-10,4.1,70.1,3.4,1018.0,0.0,75.5
2019-11-11,8.8,61.7,13.6,1012.9,0.0,38.8
2019-11-12,8.3,57.4,4.8,1018.1,0.0,46.6
2019-11-13,8.6,71.7,11.0,1022.7,0.8,82.9
2019-11-14,8.6,71.1,4.1,1009.8,0.0,78.0
2019-11-15,7.1,69.1,7.2,1019.2,0.0,83.2
2019-11-16,12.1,70.2,4.5,1019.3,0.0,62.3
2019-11-17,2.7,86.4,2.5,1017.0,0.0,81.3
2019-11-18,4.8,69.8,7.4,1024.3,0.0,58.7
2019-11-19,6.9,73.8,8.6,1016.8,1.6,92.4
2019-11-20,2.1,68.2,5.0,1013.8,3.6,89.0
2019-11-21,6.4,73.1,0.6,1010.9,2.0,79.6
2019-11-22,11.8,70.6,1.8,1018.5,0.0,67.2
2019-11-23,6.7,69.9,3.2,1020.6,0.0,50.0
2019-11-24,7.2,81.2,12.9,1024.7,2.0,97.6
2019-11-25,2.6,78.1,4.8,1022.5,0.4,98.4
2019-11-26,4.4,73.0,12.7,1017.8,11.0,85.4
2019-11-27,5.1,61.0,10.1,1020.4,0.0,57.0
2019-11-28,5.1,70.8,3.4,1018.3,0.0,56.1
2019-11-29,9.8,86.3,5.8,1013.9,2.2,100.0
2019-11-30,7.5,71.8,8.8,1014.0,3.2,83.0
2019-12-01,2.4,78.6,2.6,1010.7,1.7,96.9
2019-12-02,6.4,80.4,8.3,1013.6,6.0,89.7
2019-12-03,7.0,74.4,7.6,1016.9,9.3,100.0
2019-12-04,8.9,69.2,2.5,1002.5,1.7,86.1
2019-12-05,10.1,61.3,7.1,1012.9,0.0,45.8
2019-12-06,2.2,77.1,4.6,1024.0,5.7,95.2
2019-12-07,2.8,69.7,1.4,1025.8,0.0,58.6
2019-12-08,1.3,74.7,3.2,1017.2,5.1,98.8
2019-12-09,4.3,67.7,3.1,1015.5,0.5,93.1
2019-12-10,6.4,72.7,14.4,1013.7,4.8,91.2
2019-12-11,7.9,74.3,1.8,1013.8,3.6,93.9
2019-12-12,4.6,75.5,2.9,1023.9,0.0,34.5
2019-12-13,3.8,68.7,6.6,1026.7,5.2,84.2
2019-12-14,5.2,80.3,5.2,1009.5,3.0,100.0
2019-12-15,2.1,71.5,4.3,1015.4,0.0,65.9
2019-12-16,10.9,66.1,4.2,1005.8,2.2,75.4
2019-12-17,-0.3,74.0,9.6,1020.5,3.4,90.1
2019-12-18,5.0,74.8,2.5,1015.5,0.5,88.8
2019-12-19,10.5,75.5,1.9,1017.0,15.8,100.0
2019-12-20,4.4,81.5,0.6,1021.6,5.5,100.0
